,SiteID,BASIN_ID,MAIN_RIV
4701,S5546,209878,20537764
4702,S5630,209878,20537764
4703,S5632,209878,20537764
4704,S5669,209878,20537764
4705,S5768,209878,20537764
4706,S5784,209878,20537764
4707,S5788,209878,20537764
4708,S5805,209878,20537764
4709,S5814,209878,20537764
4710,S5816,209878,20537764
4711,S5818,209878,20537764
4712,S5819,209878,20537764
4713,S5822,209878,20537764
4714,S5823,209878,20537764
4715,S5825,209878,20537764
4716,S5830,209878,20537764
4717,S5831,209878,20537764
4718,S5832,209878,20537764
4719,S5834,209878,20537764
4720,S5836,209878,20537764
4721,S5838,209878,20537764
4722,S5839,209878,20537764
4723,S5840,209878,20537764
4724,S5856,209878,20537764
4725,S5859,209878,20537764
4726,S5862,209878,20537764
4727,S5863,209878,20537764
4728,S5869,209878,20537764
4729,S5870,209878,20537764
4730,S5944,209878,20537764
4731,S5947,209878,20537764
4732,S5957,209878,20537764
4733,S5958,209878,20537764
4734,S5959,209878,20537764
4735,S5961,209878,20537764
4736,S5963,209878,20537764
4737,S5964,209878,20537764
4738,S5965,209878,20537764
4739,S5969,209878,20537764
4740,S5970,209878,20537764
4741,S5971,209878,20537764
4742,S5972,209878,20537764
4743,S5973,209878,20537764
4744,S5975,209878,20537764
4745,S5977,209878,20537764
4746,S5978,209878,20537764
4747,S5979,209878,20537764
4748,S5983,209878,20537764
4749,S5986,209878,20537764
4750,S5987,209878,20537764
4751,S6071,209878,20537764
4752,S6072,209878,20537764
4753,S1453,117487,20297849
4754,S1560,117487,20297849
4755,S1582,117487,20297849
4756,S1608,117487,20297849
4757,S1617,117487,20297849
4758,S1626,117487,20297849
4759,S1630,117487,20297849
4760,S1642,117487,20297849
4761,S1648,117487,20297849
4762,S1651,117487,20297849
4763,S1658,117487,20297849
4764,S1663,117487,20297849
4765,S1670,117487,20297849
4766,S1684,117487,20297849
4767,S1720,117487,20297849
4768,S1734,117487,20297849
4769,S1778,117487,20297849
4770,S1803,117487,20297849
4771,S1820,117487,20297849
4772,S1841,117487,20297849
4773,S1980,117487,20297849
4774,S2088,117487,20297849
4775,S2150,117487,20297849
4776,S390,117487,20297849
4777,S741,117487,20297849
4778,S748,117487,20297849
4779,S793,117487,20297849
4780,S847,117487,20297849
4781,S870,117487,20297849
4782,S935,117487,20297849
4783,S1487,43348,20216538
4784,S1489,43348,20216538
4785,S1494,43348,20216538
4786,S1498,43348,20216538
4787,S1500,43348,20216538
4788,S1511,43348,20216538
4789,S1520,43348,20216538
4790,S1536,43348,20216538
4791,S1537,43348,20216538
4792,S1540,43348,20216538
4793,S1561,43348,20216538
4794,S1562,43348,20216538
4795,S1566,43348,20216538
4796,S1570,43348,20216538
4797,S1573,43348,20216538
4798,S1574,43348,20216538
4799,S1575,43348,20216538
4800,S1579,43348,20216538
4801,S1615,43348,20216538
4802,S1628,43348,20216538
4803,S1631,43348,20216538
4804,S1633,43348,20216538
4805,S1662,43348,20216538
4806,S1666,43348,20216538
4807,S1673,43348,20216538
4808,S1681,43348,20216538
4809,S1726,43348,20216538
4810,S1741,43348,20216538
4811,S1743,43348,20216538
4812,S1750,43348,20216538
4813,S1761,43348,20216538
4814,S1781,43348,20216538
4815,S1807,43348,20216538
4816,S1808,43348,20216538
4817,S1838,43348,20216538
4818,S1844,43348,20216538
4819,S1850,43348,20216538
4820,S1890,43348,20216538
4821,S1904,43348,20216538
4822,S1925,43348,20216538
4823,S1928,43348,20216538
4824,S2043,43348,20216538
4825,S2100,43348,20216538
4826,S2162,43348,20216538
4827,S2163,43348,20216538
4828,S2234,43348,20216538
4829,S2324,43348,20216538
4830,S2331,43348,20216538
4831,S2362,43348,20216538
4832,S2449,43348,20216538
4833,S2488,43348,20216538
4834,S2502,43348,20216538
4835,S2626,43348,20216538
4836,S2642,43348,20216538
4837,S2643,43348,20216538
4838,S2660,43348,20216538
4839,S2716,43348,20216538
4840,S2729,43348,20216538
4841,S2766,43348,20216538
4842,S2807,43348,20216538
4843,S2834,43348,20216538
4844,S2857,43348,20216538
4845,S2982,43348,20216538
4846,S2983,43348,20216538
4847,S3093,43348,20216538
4848,S3284,43348,20216538
4849,S1505,41895,20215728
4850,S1506,41586,20215728
4851,S1512,41140,20214440
4852,S1515,208628,20537368
4853,S1523,41139,20214440
4854,S1532,41139,20214440
4855,S1544,40673,20214157
4856,S1572,107497,20279867
4857,S1636,107497,20279867
4858,S1584,39473,20213318
4859,S1591,38248,20212336
4860,S1593,38248,20212336
4861,S1594,38248,20212336
4862,S1597,38248,20212336
4863,S1599,38248,20212336
4864,S1604,38248,20212336
4865,S1605,38248,20212336
4866,S1606,38248,20212336
4867,S1610,38248,20212336
4868,S1611,38248,20212336
4869,S1614,38248,20212336
4870,S1625,38248,20212336
4871,S1639,38248,20212336
4872,S1653,38248,20212336
4873,S1654,38248,20212336
4874,S1655,38248,20212336
4875,S1668,38248,20212336
4876,S1669,38248,20212336
4877,S1672,38248,20212336
4878,S1742,38248,20212336
4879,S1755,38248,20212336
4880,S1759,38248,20212336
4881,S1760,38248,20212336
4882,S1798,38248,20212336
4883,S1800,38248,20212336
4884,S1806,38248,20212336
4885,S1816,38248,20212336
4886,S1818,38248,20212336
4887,S1824,38248,20212336
4888,S1840,38248,20212336
4889,S1851,38248,20212336
4890,S1856,38248,20212336
4891,S1858,38248,20212336
4892,S1866,38248,20212336
4893,S1906,38248,20212336
4894,S1912,38248,20212336
4895,S1921,38248,20212336
4896,S1924,38248,20212336
4897,S1926,38248,20212336
4898,S2050,38248,20212336
4899,S2061,38248,20212336
4900,S2070,38248,20212336
4901,S2072,38248,20212336
4902,S2079,38248,20212336
4903,S2086,38248,20212336
4904,S2087,38248,20212336
4905,S2093,38248,20212336
4906,S2097,38248,20212336
4907,S2102,38248,20212336
4908,S2109,38248,20212336
4909,S2113,38248,20212336
4910,S2119,38248,20212336
4911,S2135,38248,20212336
4912,S2136,38248,20212336
4913,S2142,38248,20212336
4914,S2147,38248,20212336
4915,S2156,38248,20212336
4916,S2166,38248,20212336
4917,S2174,38248,20222972
4918,S2175,38248,20212336
4919,S2185,38248,20212336
4920,S2186,38248,20212336
4921,S2189,38248,20212336
4922,S2191,38248,20212336
4923,S2196,38248,20212336
4924,S2215,38248,20212336
4925,S2223,38248,20212336
4926,S2242,38248,20212336
4927,S2270,38248,20212336
4928,S2275,38248,20212336
4929,S2277,38248,20212336
4930,S2283,38248,20212336
4931,S2291,38248,20212336
4932,S2307,38248,20212336
4933,S2319,38248,20212336
4934,S2348,38248,20212336
4935,S2458,38248,20212336
4936,S2481,38248,20212336
4937,S2553,38248,20212336
4938,S2557,38248,20212336
4939,S2576,38248,20212336
4940,S2590,38248,20212336
4941,S2591,38248,20212336
4942,S2593,38248,20212336
4943,S2596,38248,20212336
4944,S2598,38248,20212336
4945,S2605,38248,20212336
4946,S2622,38248,20212336
4947,S2627,38248,20212336
4948,S2636,38248,20212336
4949,S2648,38248,20212336
4950,S2649,38248,20212336
4951,S2651,38248,20212336
4952,S2774,38248,20212336
4953,S2780,38248,20212336
4954,S2784,38248,20212336
4955,S2785,38248,20212336
4956,S2796,38248,20212336
4957,S2797,38248,20212336
4958,S1603,106718,20277690
4959,S1607,39218,20213318
4960,S1678,38247,20212244
4961,S1679,38247,20212244
4962,S1687,38247,20212244
4963,S1690,38247,20212244
4964,S1703,38247,20212244
4965,S1713,38247,20212244
4966,S1723,38247,20212244
4967,S1724,38247,20212244
4968,S1725,38247,20212244
4969,S1729,38247,20212244
4970,S1730,38247,20212244
4971,S1744,38247,20212244
4972,S1746,38247,20212244
4973,S1747,38247,20212244
4974,S1756,38247,20212244
4975,S1767,38247,20212244
4976,S1770,38247,20212244
4977,S1775,38247,20212244
4978,S171,65026,20237792
4979,S197,65026,20237792
4980,S216,65026,20237792
4981,S220,65026,20237792
4982,S221,65026,20237792
4983,S222,65026,20237792
4984,S230,65026,20237792
4985,S235,65026,20237792
4986,S240,65026,20237792
4987,S242,65026,20237792
4988,S246,65026,20237792
4989,S249,65026,20237792
4990,S251,65026,20237792
4991,S1732,211633,20540131
4992,S2131,211633,20540131
4993,S4444,211633,20540131
4994,S4990,211633,20540131
4995,S5565,211633,20540131
4996,S5696,211633,20540131
4997,S6874,211633,20540131
4998,S7764,211633,20540131
4999,S7823,211633,20540131
5000,S8049,211633,20540131
5001,S8567,211633,20540131
5002,S8745,211633,20540131
5003,S1739,106844,20277902
5004,S1845,106844,20277902
5005,S2077,106844,20277902
5006,S2360,106844,20277902
5007,S2365,106844,20277902
5008,S1758,107964,20280632
5009,S1783,107964,20280632
5010,S2125,107964,20280632
5011,S2422,107964,20280632
5012,S2524,107964,20280632
5013,S2592,107964,20280632
5014,S2760,107964,20280632
5015,S2775,107964,20280632
5016,S2782,107964,20280632
5017,S2800,107964,20280632
5018,S2817,107964,20280632
5019,S2845,107964,20280632
5020,S2853,107964,20280632
5021,S2892,107964,20280632
5022,S2901,107964,20280632
5023,S2908,107964,20280632
5024,S2914,107964,20280632
5025,S2921,107964,20280632
5026,S2961,107964,20280632
5027,S2969,107964,20280632
5028,S2977,107964,20280632
5029,S3032,107964,20280632
5030,S3035,107964,20280632
5031,S3052,107964,20280632
5032,S3097,107964,20280632
5033,S3108,107964,20280632
5034,S3121,107964,20280632
5035,S3132,107964,20280632
5036,S3152,107964,20280632
5037,S3219,107964,20280632
5038,S3222,107964,20280632
5039,S3239,107964,20280632
5040,S3265,107964,20280632
5041,S3279,107964,20280632
5042,S3326,107964,20280632
5043,S3344,107964,20280632
5044,S3353,107964,20280632
5045,S3362,107964,20280632
5046,S3381,107964,20280632
5047,S3398,107964,20280632
5048,S3403,107964,20280632
5049,S3417,107964,20280632
5050,S3428,107964,20280632
5051,S3468,107964,20280632
5052,S3478,107964,20280632
5053,S3494,107964,20280632
5054,S3499,107964,20280632
5055,S3504,107964,20280632
5056,S3507,107964,20280632
5057,S3554,107964,20280632
5058,S3610,107964,20280632
5059,S3667,107964,20280632
5060,S3693,107964,20280632
5061,S3760,107964,20280632
5062,S3766,107964,20280632
5063,S3864,107964,20280632
5064,S3892,107964,20280632
5065,S3909,107964,20280632
5066,S3967,107964,20280632
5067,S3986,107964,20280632
5068,S3989,107964,20280632
5069,S3992,107964,20280632
5070,S3997,107964,20280632
5071,S4017,107964,20280632
5072,S4025,107964,20280632
5073,S4034,107964,20280632
5074,S4044,107964,20280632
5075,S4072,107964,20280632
5076,S4079,107964,20280632
5077,S4084,107964,20280632
5078,S4087,107964,20280632
5079,S4100,107964,20280632
5080,S4125,107964,20280632
5081,S4149,107964,20280632
5082,S4154,107964,20280632
5083,S4179,107964,20280632
5084,S4182,107964,20280632
5085,S4205,107964,20280632
5086,S4245,107964,20280632
5087,S4250,107964,20280632
5088,S4253,107964,20280632
5089,S4259,107964,20280632
5090,S4270,107964,20280632
5091,S4280,107964,20280632
5092,S4327,107964,20280632
5093,S4340,107964,20280632
5094,S4351,107964,20280632
5095,S4367,107964,20280632
5096,S4390,107964,20280632
5097,S4394,107964,20280632
5098,S4400,107964,20280632
5099,S4446,107964,20280632
5100,S4572,107964,20280632
5101,S4576,107964,20280632
5102,S4584,107964,20280632
5103,S4608,107964,20280632
5104,S4663,107964,20280632
5105,S4671,107964,20280632
5106,S4716,107964,20280632
5107,S4728,107964,20280632
5108,S4735,107964,20280632
5109,S4741,107964,20280632
5110,S4746,107964,20280632
5111,S4790,107964,20280632
5112,S4798,107964,20280632
5113,S4823,107964,20280632
5114,S4826,107964,20280632
5115,S4839,107964,20280632
5116,S4850,107964,20280632
5117,S4869,107964,20280632
5118,S4877,107964,20280632
5119,S4904,107964,20280632
5120,S4925,107964,20280632
5121,S4934,107964,20280632
5122,S4942,107964,20280632
5123,S4946,107964,20280632
5124,S4958,107964,20280632
5125,S4962,107964,20280632
5126,S4975,107964,20280632
5127,S4992,107964,20280632
5128,S4996,107964,20280632
5129,S5006,107964,20280632
5130,S5020,107964,20280632
5131,S5035,107964,20280632
5132,S5041,107964,20280632
5133,S5054,107964,20280632
5134,S5080,107964,20280632
5135,S5120,107964,20280632
5136,S5213,107964,20280632
5137,S5220,107964,20280632
5138,S5244,107964,20280632
5139,S5245,107964,20280632
5140,S5257,107964,20280632
5141,S5319,107964,20280632
5142,S5357,107964,20280632
5143,S5361,107964,20280632
5144,S5368,107964,20280632
5145,S5371,107964,20280632
5146,S5378,107964,20280632
5147,S5383,107964,20280632
5148,S5391,107964,20280632
5149,S5446,107964,20280632
5150,S5452,107964,20280632
5151,S5473,107964,20280632
5152,S5475,107964,20280632
5153,S5487,107964,20280632
5154,S5492,107964,20280632
5155,S5500,107964,20280632
5156,S5539,107964,20280632
5157,S5544,107964,20280632
5158,S5609,107964,20280632
5159,S5620,107964,20280632
5160,S5641,107964,20280632
5161,S5652,107964,20280632
5162,S5671,107964,20280632
5163,S5679,107964,20280632
5164,S5681,107964,20280632
5165,S5727,107964,20280632
5166,S5743,107964,20280632
5167,S5790,107964,20280632
5168,S5793,107964,20280632
5169,S5794,107964,20280632
5170,S5808,107964,20280632
5171,S5841,107964,20280632
5172,S5854,107964,20280632
5173,S5857,107964,20280632
5174,S5860,107964,20280632
5175,S5872,107964,20280632
5176,S5884,107964,20280632
5177,S5920,107964,20280632
5178,S6030,107964,20280632
5179,S6052,107964,20280632
5180,S6077,107964,20280632
5181,S6104,107964,20280632
5182,S6112,107964,20280632
5183,S6187,107964,20280632
5184,S6201,107964,20280632
5185,S6217,107964,20280632
5186,S6229,107964,20280632
5187,S6280,107964,20280632
5188,S6381,107964,20280632
5189,S6419,107964,20280632
5190,S6453,107964,20280632
5191,S6492,107964,20280632
5192,S6546,107964,20280632
5193,S6549,107964,20280632
5194,S6556,107964,20280632
5195,S6559,107964,20280632
5196,S6573,107964,20280632
5197,S6607,107964,20280632
5198,S6638,107964,20280632
5199,S6656,107964,20280632
5200,S6687,107964,20280632
5201,S6752,107964,20280632
5202,S6787,107964,20280632
5203,S6824,107964,20280632
5204,S6958,107964,20280632
5205,S7046,107964,20280632
5206,S7123,107964,20280632
5207,S7145,107964,20280632
5208,S7192,107964,20280632
5209,S7206,107964,20280632
5210,S7210,107964,20280632
5211,S7226,107964,20280632
5212,S7234,107964,20280632
5213,S7301,107964,20280632
5214,S7306,107964,20280632
5215,S7335,107964,20280632
5216,S7365,107964,20280632
5217,S7377,107964,20280632
5218,S7441,107964,20280632
5219,S7523,107964,20280632
5220,S7551,107964,20280632
5221,S7555,107964,20280632
5222,S7586,107964,20280632
5223,S7610,107964,20280632
5224,S7634,107964,20280632
5225,S7663,107964,20280632
5226,S7735,107964,20280632
5227,S7760,107964,20280632
5228,S7778,107964,20280632
5229,S7788,107964,20280632
5230,S7804,107964,20280632
5231,S7818,107964,20280632
5232,S7849,107964,20280632
5233,S8022,107964,20280632
5234,S8034,107964,20280632
5235,S8067,107964,20280632
5236,S8157,107964,20280632
5237,S8166,107964,20280632
5238,S8186,107964,20280632
5239,S8218,107964,20280632
5240,S8220,107964,20280632
5241,S8234,107964,20280632
5242,S8235,107964,20280632
5243,S8263,107964,20280632
5244,S8270,107964,20280632
5245,S8300,107964,20280632
5246,S8343,107964,20280632
5247,S8357,107964,20280632
5248,S8368,107964,20280632
5249,S8369,107964,20280632
5250,S8393,107964,20280632
5251,S8409,107964,20280632
5252,S8465,107964,20280632
5253,S8505,107964,20280632
5254,S8507,107964,20280632
5255,S8606,107964,20280632
5256,S1763,91599,20261265
5257,S1810,91599,20261265
5258,S2064,91599,20261265
5259,S2106,91599,20261265
5260,S2117,91599,20261265
5261,S2134,91599,20261265
5262,S2187,91599,20261265
5263,S2226,91599,20261265
5264,S2281,91599,20261265
5265,S2384,91599,20261265
5266,S2414,91599,20261265
5267,S2417,91599,20261265
5268,S2582,91599,20261265
5269,S2584,91599,20261265
5270,S2744,91599,20261265
5271,S2793,91599,20261265
5272,S2808,91599,20261265
5273,S2837,91599,20261265
5274,S2882,91599,20261265
5275,S1765,148597,20430182
5276,S1766,148556,20429795
5277,S1768,148762,20431728
5278,S1870,148762,20431728
5279,S1876,148762,20431728
5280,S1769,147976,20418267
5281,S1776,147976,20418267
5282,S1795,147976,20418267
5283,S1879,147976,20418267
5284,S1883,147976,20418267
5285,S1897,147976,20418267
5286,S1771,145633,20407430
5287,S1773,147531,20415774
5288,S1774,147269,20413888
5289,S1793,147269,20413888
5290,S1785,150342,20440799
5291,S1787,150342,20440799
5292,S1792,150342,20440799
5293,S1801,150342,20440799
5294,S1811,150342,20440799
5295,S1815,150342,20440799
5296,S1826,150342,20440799
5297,S1828,150342,20440799
5298,S1831,150342,20440799
5299,S1868,150342,20440799
5300,S1888,150342,20440799
5301,S1889,150342,20440799
5302,S1892,150342,20440799
5303,S1893,150342,20440799
5304,S1894,150342,20440799
5305,S1896,150342,20440799
5306,S1901,150342,20440799
5307,S1903,150342,20440799
5308,S1910,150342,20440799
5309,S4718,150342,20440799
5310,S4719,150342,20440799
5311,S4783,150342,20440799
5312,S4785,150342,20440799
5313,S4792,150342,20440799
5314,S1786,37259,20211751
5315,S1789,37259,20211751
5316,S1788,146415,20408125
5317,S1791,146415,20408125
5318,S1905,146415,20408125
5319,S1907,146415,20408125
5320,S1911,146415,20408125
5321,S1797,145300,20405253
5322,S1819,145300,20405253
5323,S1799,145099,20404214
5324,S18,71198,20244337
5325,S1802,146881,20409534
5326,S1805,147025,20410742
5327,S1900,147025,20410742
5328,S1813,146616,20409537
5329,S1817,147061,20411406
5330,S1822,148944,20432742
5331,S1823,148944,20432742
5332,S1839,148944,20432742
5333,S1869,148944,20432742
5334,S1872,148944,20432742
5335,S1825,148979,20432951
5336,S1830,148979,20432951
5337,S1834,148979,20432951
5338,S1891,148979,20432951
5339,S1829,36662,20210895
5340,S1832,91304,20260915
5341,S1835,36579,20210607
5342,S1848,36579,20210607
5343,S1849,36579,20210607
5344,S1852,36579,20210607
5345,S1857,36579,20210607
5346,S1859,36579,20210607
5347,S1860,36579,20210607
5348,S1862,36579,20210607
5349,S1863,36579,20210607
5350,S1865,36579,20210607
5351,S1867,36579,20210607
5352,S1871,36579,20210607
5353,S1895,36579,20210607
5354,S1908,36579,20210607
5355,S1915,36579,20210607
5356,S1916,36579,20210607
5357,S1929,36579,20210607
5358,S1930,36579,20210607
5359,S1931,36579,20210607
5360,S1932,36579,20210607
5361,S1967,36579,20210607
5362,S1981,36579,20210607
5363,S2052,36579,20210607
5364,S2066,36579,20210607
5365,S2071,36579,20210607
5366,S2073,36579,20210607
5367,S2092,36579,20210607
5368,S2096,36579,20210607
5369,S2104,36579,20210607
5370,S2107,36579,20210607
5371,S2108,36579,20210607
5372,S2120,36579,20210607
5373,S2128,36579,20210607
5374,S2143,36579,20210607
5375,S2168,36579,20210607
5376,S2190,36579,20210607
5377,S2194,36579,20210607
5378,S2195,36579,20210607
5379,S2201,36579,20210607
5380,S2202,36579,20210607
5381,S2204,36579,20210607
5382,S2205,36579,20210607
5383,S2216,36579,20210607
5384,S2245,36579,20210607
5385,S2256,36579,20210607
5386,S2260,36579,20210607
5387,S2267,36579,20210607
5388,S2278,36579,20210607
5389,S2296,36579,20210607
5390,S2301,36579,20210607
5391,S2302,36579,20210607
5392,S2303,36579,20210607
5393,S2308,36579,20210607
5394,S2309,36579,20210607
5395,S2313,36579,20210607
5396,S2323,36579,20210607
5397,S2333,36579,20210607
5398,S2335,36579,20210607
5399,S2350,36579,20210607
5400,S2394,36579,20210607
5401,S2433,36579,20210607
5402,S2446,36579,20210607
5403,S2452,36579,20210607
5404,S2459,36579,20210607
5405,S2472,36579,20210607
5406,S2518,36579,20210607
5407,S2526,36579,20210607
5408,S2531,36579,20210607
5409,S2533,36579,20210607
5410,S2607,36579,20210607
5411,S2655,36579,20210607
5412,S2656,36579,20210607
5413,S2668,36579,20210607
5414,S2726,36579,20210607
5415,S2742,36579,20210607
5416,S2749,36579,20210607
5417,S2753,36579,20210607
5418,S2754,36579,20210607
5419,S2809,36579,20210607
5420,S2949,36579,20210607
5421,S2994,36579,20210607
5422,S3001,36579,20210607
5423,S3009,36579,20210607
5424,S3010,36579,20210607
5425,S3060,36579,20210607
5426,S1877,146820,20410283
5427,S1878,150142,20439691
5428,S1880,145838,20407432
5429,S1881,146730,20409037
5430,S1884,145046,20404212
5431,S1886,147391,20414935
5432,S1887,148576,20429930
5433,S1902,35517,20209366
5434,S1909,148416,20425476
5435,S191,65478,20238375
5436,S194,65104,20237870
5437,S1991,35140,20209033
5438,S1997,35140,20209033
5439,S2040,35140,20209033
5440,S2049,35140,20209033
5441,S2090,35140,20209033
5442,S2,71329,20244337
5443,S20,70839,20244045
5444,S2037,34732,20208661
5445,S2051,34152,20208218
5446,S2059,33855,20208218
5447,S2082,33753,20207695
5448,S21,71004,20244103
5449,S211,64097,20237201
5450,S2157,33366,20207550
5451,S2178,34595,20208592
5452,S2182,208987,20537935
5453,S4172,208987,20537935
5454,S2192,29352,20204422
5455,S2297,29352,20204422
5456,S2409,29352,20204422
5457,S2193,137865,20354913
5458,S2209,32039,20206577
5459,S2211,32274,20206362
5460,S2284,32274,20206362
5461,S2285,32274,20206362
5462,S2318,32274,20206362
5463,S2320,32274,20206362
5464,S2321,32274,20206362
5465,S2330,32274,20206362
5466,S2332,32274,20206362
5467,S2339,32274,20206362
5468,S2342,32274,20206362
5469,S2346,32274,20206362
5470,S2363,32274,20206362
5471,S2369,32274,20206362
5472,S2419,32274,20206362
5473,S2454,32274,20206362
5474,S2466,32274,20206362
5475,S2474,32274,20206362
5476,S2475,32274,20206362
5477,S2507,32274,20206362
5478,S2544,32274,20206362
5479,S2575,32274,20206362
5480,S2577,32274,20206362
5481,S2600,32274,20206362
5482,S2603,32274,20206362
5483,S2609,32274,20206362
5484,S2758,32274,20206362
5485,S2765,32274,20206362
5486,S2772,32274,20206362
5487,S2777,32274,20206362
5488,S2790,32274,20206362
5489,S2846,32274,20206362
5490,S2851,32274,20206362
5491,S2852,32274,20206362
5492,S2854,32274,20206362
5493,S2859,32274,20206362
5494,S2895,32274,20206362
5495,S2934,32274,20206362
5496,S2947,32274,20206362
5497,S2965,32274,20206362
5498,S3002,32274,20206362
5499,S3004,32274,20206362
5500,S3015,32274,20206362
5501,S3017,32274,20206362
5502,S3019,32274,20206362
5503,S3041,32274,20206362
5504,S3045,32274,20206362
5505,S224,109160,20282019
5506,S253,109160,20282019
5507,S2263,32518,20205783
5508,S2294,90341,20259602
5509,S2299,90341,20259602
5510,S2334,90341,20259602
5511,S2344,90341,20259602
5512,S2317,31638,20206312
5513,S2338,31638,20206312
5514,S233,137136,20352993
5515,S348,137136,20352993
5516,S365,137136,20352993
5517,S395,137136,20352993
5518,S408,137136,20352993
5519,S442,137136,20352993
5520,S472,137136,20352993
5521,S562,137136,20352993
5522,S572,137136,20352993
5523,S589,137136,20352993
5524,S624,137136,20352993
5525,S737,137136,20352993
5526,S874,137136,20352993
5527,S2408,31102,20205350
5528,S2418,32138,20206231
5529,S2441,32138,20206231
5530,S2442,32138,20206231
5531,S2444,32138,20206231
5532,S2465,32138,20206231
5533,S2588,32138,20206231
5534,S2623,32138,20206231
5535,S2630,32138,20206231
5536,S2633,32138,20206231
5537,S2634,32138,20206231
5538,S2639,32138,20206231
5539,S2641,32138,20206231
5540,S2644,32138,20206231
5541,S2650,32138,20206231
5542,S2652,32138,20206231
5543,S2657,32138,20206231
5544,S2661,32138,20206231
5545,S2455,30188,20204587
5546,S25,70298,20243241
5547,S2509,28532,20204830
5548,S2589,28532,20204830
5549,S255,62676,20235518
5550,S260,62676,20235518
5551,S261,62676,20235518
5552,S266,62676,20235518
5553,S267,62676,20235518
5554,S272,62676,20235518
5555,S259,53439,20228079
5556,S278,53439,20228079
5557,S279,53439,20228079
5558,S331,53439,20228079
5559,S332,53439,20228079
5560,S333,53439,20228079
5561,S357,53439,20228079
5562,S367,53439,20228079
5563,S378,53439,20228079
5564,S379,53439,20228079
5565,S402,53439,20228079
5566,S405,53439,20228079
5567,S587,53439,20228079
5568,S648,53439,20228079
5569,S667,53439,20228079
5570,S679,53439,20228079
5571,S686,53439,20228079
5572,S703,53439,20228079
5573,S711,53439,20228079
5574,S712,53439,20228079
5575,S746,53439,20228079
5576,S751,53439,20228079
5577,S752,53439,20228079
5578,S755,53439,20228079
5579,S766,53439,20228079
5580,S768,53439,20228079
5581,S769,53439,20228079
5582,S770,53439,20228079
5583,S2594,29847,20204587
5584,S2613,211499,20540011
5585,S4940,211499,20540011
5586,S5733,211499,20540011
5587,S6094,211499,20540011
5588,S6175,211499,20540011
5589,S6828,211499,20540011
5590,S7576,211499,20540011
5591,S7873,211499,20540011
5592,S8731,211499,20540011
5593,S2614,90040,20259601
5594,S2621,28260,20204287
5595,S2683,211455,20539714
5596,S274,211455,20539714
5597,S337,211455,20539714
5598,S5436,211455,20539714
5599,S5660,211455,20539714
5600,S5774,211455,20539714
5601,S6636,211455,20539714
5602,S6750,211455,20539714
5603,S8511,211455,20539714
5604,S8525,211455,20539714
5605,S8664,211455,20539714
5606,S2702,9714,20187451
5607,S2771,9714,20187451
5608,S2804,9714,20187451
5609,S2805,9714,20187451
5610,S2818,9714,20187451
5611,S2819,9714,20187451
5612,S2820,9714,20187451
5613,S2824,9714,20187451
5614,S2831,9714,20187451
5615,S2839,9714,20187451
5616,S2840,9714,20187451
5617,S2841,9714,20187451
5618,S2850,9714,20187451
5619,S2861,9714,20187451
5620,S2867,9714,20187451
5621,S2872,9714,20187451
5622,S2878,9714,20187451
5623,S2886,9714,20187451
5624,S2887,9714,20187451
5625,S2893,9714,20187451
5626,S2896,9714,20187451
5627,S2900,9714,20187451
5628,S2907,9714,20187451
5629,S2912,9714,20187451
5630,S2932,9714,20187451
5631,S2933,9714,20187451
5632,S2966,9714,20187451
5633,S2971,9714,20187451
5634,S2976,9714,20187451
5635,S3033,9714,20187451
5636,S3039,9714,20187451
5637,S3046,9714,20187451
5638,S3047,9714,20187451
5639,S3050,9714,20187451
5640,S3068,9714,20187451
5641,S3070,9714,20187451
5642,S3076,9714,20187451
5643,S3090,9714,20187451
5644,S3103,9714,20187451
5645,S3109,9714,20187451
5646,S3115,9714,20187451
5647,S3118,9714,20187451
5648,S3144,9714,20187451
5649,S3149,9714,20187451
5650,S3151,9714,20187451
5651,S3154,9714,20187451
5652,S3156,9714,20187451
5653,S3157,9714,20187451
5654,S3160,9714,20187451
5655,S3165,9714,20187451
5656,S3176,9714,20187451
5657,S3180,9714,20187451
5658,S3190,9714,20187451
5659,S3191,9714,20187451
5660,S3192,9714,20187451
5661,S3194,9714,20187451
5662,S3195,9714,20187451
5663,S3196,9714,20187451
5664,S3197,9714,20187451
5665,S3201,9714,20187451
5666,S3215,9714,20187451
5667,S3217,9714,20187451
5668,S3224,9714,20187451
5669,S3225,9714,20187451
5670,S3247,9714,20187451
5671,S3249,9714,20187451
5672,S3253,9714,20187451
5673,S3255,9714,20187451
5674,S3269,9714,20187451
5675,S3271,9714,20187451
5676,S3282,9714,20187451
5677,S3310,9714,20187451
5678,S3338,9714,20187451
5679,S3346,9714,20187451
5680,S3347,9714,20187451
5681,S3350,9714,20187451
5682,S3359,9714,20187451
5683,S3390,9714,20187451
5684,S3393,9714,20187451
5685,S3410,9714,20187451
5686,S3411,9714,20187451
5687,S3422,9714,20187451
5688,S3423,9714,20187451
5689,S3424,9714,20187451
5690,S3452,9714,20187451
5691,S3453,9714,20187451
5692,S3456,9714,20187451
5693,S3457,9714,20187451
5694,S3460,9714,20187451
5695,S3465,9714,20187451
5696,S3480,9714,20187451
5697,S3482,9714,20187451
5698,S3493,9714,20187451
5699,S3556,9714,20187451
5700,S3557,9714,20187451
5701,S3571,9714,20187451
5702,S3587,9714,20187451
5703,S3635,9714,20187451
5704,S3664,9714,20187451
